Time (UTC),mean_global_radiation,mean_wind_speed,precipitation_mm,temperature_2m_C
2020-01-05 21:45:00+00:00,0,0.7,0,-3.5
2020-01-05 22:00:00+00:00,0,1.2,0,-3.4
2020-01-05 22:15:00+00:00,0,0.8,0,-3.8
2020-01-05 22:30:00+00:00,0,1.5,0,-3.75
2020-01-05 22:45:00+00:00,0,0.9,0,-4.2
2020-01-05 23:00:00+00:00,0,0.8,0,-4.55
2020-01-05 23:15:00+00:00,0,1.7,0,-4.2
2020-01-05 23:30:00+00:00,0,1.5,0,-4.25
2020-01-05 23:45:00+00:00,0,1.2,0,-4.6
2020-01-06 00:00:00+00:00,0,1.25,0,-4.65
2020-01-06 00:15:00+00:00,0,0.6,0,-5.3
2020-01-06 00:30:00+00:00,0,0.8,0,-4.95
2020-01-06 00:45:00+00:00,0,1,0,-5.4
2020-01-06 01:00:00+00:00,0,1.15,0,-5.8
2020-01-06 01:15:00+00:00,0,1.7,0,-5
2020-01-06 01:30:00+00:00,0,1.05,0,-5.7
2020-01-06 01:45:00+00:00,0,1.5,0,-5.5
2020-01-06 02:00:00+00:00,0,1.1,0,-5.55
2020-01-06 02:15:00+00:00,0,0.8,0,-6
2020-01-06 02:30:00+00:00,0,1.3,0,-5.75
2020-01-06 02:45:00+00:00,0,0.8,0,-6
2020-01-06 03:00:00+00:00,0,0.6,0,-6.3
2020-01-06 03:15:00+00:00,0,0.6,0,-6.5
2020-01-06 03:30:00+00:00,0,1.05,0,-6.9
2020-01-06 03:45:00+00:00,0,1,0,-6.9
2020-01-06 04:00:00+00:00,0,1.15,0,-7.15
2020-01-06 04:15:00+00:00,0,0.9,0,-7
2020-01-06 04:30:00+00:00,0,0.85,0,-7.05
2020-01-06 04:45:00+00:00,0,0.8,0,-7.2
2020-01-06 05:00:00+00:00,0,1.25,0,-7.25
2020-01-06 05:15:00+00:00,0,1.4,0,-6.8
2020-01-06 05:30:00+00:00,0,1.25,0,-6.95
2020-01-06 05:45:00+00:00,0,1.4,0,-7.1
2020-01-06 06:00:00+00:00,0,1,0,-7.05
2020-01-06 06:15:00+00:00,0,1.3,0,-6.9
2020-01-06 06:30:00+00:00,0.5,1.35,0,-7.15
2020-01-06 06:45:00+00:00,4,1.6,0,-7.2
2020-01-06 07:00:00+00:00,14,1.2,0,-7.1
2020-01-06 07:15:00+00:00,38,1.1,0,-6.7
2020-01-06 07:30:00+00:00,66,1.3,0,-6.5
2020-01-06 07:45:00+00:00,96,1.4,0,-6.2
2020-01-06 08:00:00+00:00,127.5,1.45,0,-5.55
2020-01-06 08:15:00+00:00,158,1.2,0,-4.9
2020-01-06 08:30:00+00:00,187.5,1.25,0,-4.25
2020-01-06 08:45:00+00:00,215,1.1,0,-3.6
2020-01-06 09:00:00+00:00,241.5,1.25,0,-2.85
2020-01-06 09:15:00+00:00,266,1.2,0,-2.1
2020-01-06 09:30:00+00:00,287.5,1,0,-1.55
2020-01-06 09:45:00+00:00,307,0.9,0,-0.3
2020-01-06 10:00:00+00:00,322.5,1.15,0,-0.1
2020-01-06 10:15:00+00:00,334,1.3,0,0.1
2020-01-06 10:30:00+00:00,343.5,1.6,0,0.35
2020-01-06 10:45:00+00:00,349,2.3,0,0.6
2020-01-06 11:00:00+00:00,351.5,1.8,0,0.65
2020-01-06 11:15:00+00:00,353,1.3,0,0.9
2020-01-06 11:30:00+00:00,350,1.3,0,1.35
2020-01-06 11:45:00+00:00,343,1.4,0,1.6
2020-01-06 12:00:00+00:00,332.5,1.25,0,2.05
2020-01-06 12:15:00+00:00,318,1.4,0,1.8
2020-01-06 12:30:00+00:00,300.5,1.5,0,2.05
2020-01-06 12:45:00+00:00,285,1.7,0,2.3
2020-01-06 13:00:00+00:00,264.5,1.5,0,2.6
2020-01-06 13:15:00+00:00,244,1.8,0,2.8
2020-01-06 13:30:00+00:00,216.5,1.7,0,2.65
2020-01-06 13:45:00+00:00,188,1.6,0,2.8
2020-01-06 14:00:00+00:00,158,1.75,0,2.75
2020-01-06 14:15:00+00:00,128,1.6,0,2.6
2020-01-06 14:30:00+00:00,96.5,1.9,0,2.2
2020-01-06 14:45:00+00:00,67,2.1,0,1.8
2020-01-06 15:00:00+00:00,29.5,1.9,0,1.05
2020-01-06 15:15:00+00:00,9,1.4,0,0
2020-01-06 15:30:00+00:00,3.5,1.4,0,-0.55
2020-01-06 15:45:00+00:00,0,0.9,0,-1.8
2020-01-06 16:00:00+00:00,0,1.35,0,-1.95
2020-01-06 16:15:00+00:00,0,1.4,0,-1.7
2020-01-06 16:30:00+00:00,0,1.25,0,-1.85
2020-01-06 16:45:00+00:00,0,1.1,0,-2
2020-01-06 17:00:00+00:00,0,1.35,0,-2.05
2020-01-06 17:15:00+00:00,0,1.4,0,-2.1
2020-01-06 17:30:00+00:00,0,1.4,0,-2.35
2020-01-06 17:45:00+00:00,0,1.4,0,-2.4
2020-01-06 18:00:00+00:00,0,1.2,0,-2.85
2020-01-06 18:15:00+00:00,0,1.1,0,-3
2020-01-06 18:30:00+00:00,0,1.1,0,-3.15
2020-01-06 18:45:00+00:00,0,1.3,0,-3.2
2020-01-06 19:00:00+00:00,0,1.45,0,-3.55
2020-01-06 19:15:00+00:00,0,0.8,0,-3.8
2020-01-06 19:30:00+00:00,0,0.7,0,-4.05
2020-01-06 19:45:00+00:00,0,1.1,0,-3.7
2020-01-06 20:00:00+00:00,0,1.75,0,-4
2020-01-06 20:15:00+00:00,0,1.4,0,-4.1
2020-01-06 20:30:00+00:00,0,1.3,0,-4.1
2020-01-06 20:45:00+00:00,0,1.1,0,-4.5
2020-01-06 21:00:00+00:00,0,1.15,0,-4.45
2020-01-06 21:15:00+00:00,0,1.3,0,-4.7
2020-01-06 21:30:00+00:00,0,0.95,0,-5
2020-01-06 21:45:00+00:00,0,1,0,-5.1
2020-01-06 22:00:00+00:00,0,1.15,0,-5.35
2020-01-06 22:15:00+00:00,0,1.5,0,-5.3
2020-01-06 22:30:00+00:00,0,1.45,0,-5.3
2020-01-06 22:45:00+00:00,0,1.4,0,-5.3
2020-01-06 23:00:00+00:00,0,1.5,0,-5.65
2020-01-06 23:15:00+00:00,0,1.4,0,-5.8
2020-01-06 23:30:00+00:00,0,1.05,0,-5.85
2020-01-06 23:45:00+00:00,0,1.2,0,-6.1
2020-01-07 00:00:00+00:00,0,1.1,0,-6.25
2020-01-07 00:15:00+00:00,0,1.5,0,-6.3
2020-01-07 00:30:00+00:00,0,1.45,0,-6.3
2020-01-07 00:45:00+00:00,0,1.2,0,-6.2
2020-01-07 01:00:00+00:00,0,1.4,0,-6.35
2020-01-07 01:15:00+00:00,0,1.3,0,-6.4
2020-01-07 01:30:00+00:00,0,1.6,0,-6.45
2020-01-07 01:45:00+00:00,0,1.2,0,-6.6
2020-01-07 02:00:00+00:00,0,1.25,0,-6.9
2020-01-07 02:15:00+00:00,0,1.5,0,-6.9
2020-01-07 02:30:00+00:00,0,1.45,0,-6.8
2020-01-07 02:45:00+00:00,0,1.4,0,-6.9
2020-01-07 03:00:00+00:00,0,1.05,0,-7.25
2020-01-07 03:15:00+00:00,0,1.2,0,-7.2
2020-01-07 03:30:00+00:00,0,1.75,0,-7.15
2020-01-07 03:45:00+00:00,0,1.3,0,-7.2
2020-01-07 04:00:00+00:00,0,1.05,0,-7.35
2020-01-07 04:15:00+00:00,0,0.7,0,-7.5
2020-01-07 04:30:00+00:00,0,1.4,0,-7.35
2020-01-07 04:45:00+00:00,0,1.4,0,-7.5
2020-01-07 05:00:00+00:00,0,1.4,0,-7.4
2020-01-07 05:15:00+00:00,0,1,0,-7.4
2020-01-07 05:30:00+00:00,0,1.3,0,-7.55
2020-01-07 05:45:00+00:00,0,1.7,0,-7.6
2020-01-07 06:00:00+00:00,0,1.25,0,-7.85
2020-01-07 06:15:00+00:00,0,0.5,0,-7.8
2020-01-07 06:30:00+00:00,1,0.9,0,-7.75
2020-01-07 06:45:00+00:00,4,1.4,0,-7.6
2020-01-07 07:00:00+00:00,14,1.35,0,-7.5
2020-01-07 07:15:00+00:00,37,1,0,-7.3
2020-01-07 07:30:00+00:00,64.5,0.5,0,-6.7
2020-01-07 07:45:00+00:00,95,0.8,0,-5.7
2020-01-07 08:00:00+00:00,130.5,0.7,0,-4.85
2020-01-07 08:15:00+00:00,184,0.6,0,-5
2020-01-07 08:30:00+00:00,200.5,1,0,-4.2
2020-01-07 08:45:00+00:00,81,1.2,0,-4.5
2020-01-07 09:00:00+00:00,177.5,1.4,0,-3.7
2020-01-07 09:15:00+00:00,270,1.2,0,-3
2020-01-07 09:30:00+00:00,270,1.1,0,-2.15
2020-01-07 09:45:00+00:00,307,1.1,0,-1.8
2020-01-07 10:00:00+00:00,321.5,1.1,0,-0.55
2020-01-07 10:15:00+00:00,336,1.3,0,-0.1
2020-01-07 10:30:00+00:00,344.5,0.75,0,0.4
2020-01-07 10:45:00+00:00,359,0.9,0,1.1
2020-01-07 11:00:00+00:00,328.5,1,0,0.9
2020-01-07 11:15:00+00:00,245,1,0,1.2
2020-01-07 11:30:00+00:00,295,0.95,0,1.5
2020-01-07 11:45:00+00:00,286,0.8,0,2
2020-01-07 12:00:00+00:00,328.5,0.9,0,2.45
2020-01-07 12:15:00+00:00,210,0.6,0,2.4
2020-01-07 12:30:00+00:00,125,0.65,0,2.4
2020-01-07 12:45:00+00:00,152,0.5,0,2.5
2020-01-07 13:00:00+00:00,244.5,1.2,0,2.85
2020-01-07 13:15:00+00:00,208,2.4,0,2.4
2020-01-07 13:30:00+00:00,76.5,1.65,0,1.6
2020-01-07 13:45:00+00:00,51,1.6,0,1.1
2020-01-07 14:00:00+00:00,77,0.95,0,1.1
2020-01-07 14:15:00+00:00,111,1,0,1.2
2020-01-07 14:30:00+00:00,97.5,0.75,0,1.45
2020-01-07 14:45:00+00:00,41,0.5,0,1.3
2020-01-07 15:00:00+00:00,23.5,0.7,0,0.65
2020-01-07 15:15:00+00:00,13,0.8,0,0.3
2020-01-07 15:30:00+00:00,5,0.9,0,-0.25
2020-01-07 15:45:00+00:00,0,0.7,0,-0.8
2020-01-07 16:00:00+00:00,0,1.2,0,-1.35
2020-01-07 16:15:00+00:00,0,1.1,0,-1.3
2020-01-07 16:30:00+00:00,0,1,0,-1.45
2020-01-07 16:45:00+00:00,0,0.9,0,-1.9
2020-01-07 17:00:00+00:00,0,0.9,0,-2.2
2020-01-07 17:15:00+00:00,0,1.1,0,-2.5
2020-01-07 17:30:00+00:00,0,1.15,0,-2.65
2020-01-07 17:45:00+00:00,0,1,0,-2.8
2020-01-07 18:00:00+00:00,0,1.15,0,-3
2020-01-07 18:15:00+00:00,0,1.3,0,-3.1
2020-01-07 18:30:00+00:00,0,0.95,0,-3.15
2020-01-07 18:45:00+00:00,0,1.4,0,-2.9
2020-01-07 19:00:00+00:00,0,1.45,0,-3.25
2020-01-07 19:15:00+00:00,0,1.8,0,-3.2
2020-01-07 19:30:00+00:00,0,1.25,0,-3.45
2020-01-07 19:45:00+00:00,0,0.6,0,-3.9
2020-01-07 20:00:00+00:00,0,0.8,0,-4.05
2020-01-07 20:15:00+00:00,0,0.9,0,-3.9
2020-01-07 20:30:00+00:00,0,0.55,0,-4.5
2020-01-07 20:45:00+00:00,0,0.5,0,-4.8
2020-01-07 21:00:00+00:00,0,0.75,0,-4.9
2020-01-07 21:15:00+00:00,0,1.4,0,-4.7
2020-01-07 21:30:00+00:00,0,0.95,0,-5.05
2020-01-07 21:45:00+00:00,0,0.9,0,-5.2
2020-01-07 22:00:00+00:00,0,0.95,0,-5.15
2020-01-07 22:15:00+00:00,0,0.9,0,-5.5
2020-01-07 22:30:00+00:00,0,1.05,0,-5.6
2020-01-07 22:45:00+00:00,0,1.5,0,-5.2
2020-01-07 23:00:00+00:00,0,1.25,0,-5.65
2020-01-07 23:15:00+00:00,0,1.1,0,-5.8
2020-01-07 23:30:00+00:00,0,1.2,0,-6.15
2020-01-07 23:45:00+00:00,0,1.1,0,-6.1
2020-01-08 00:00:00+00:00,0,1,0,-5.95
2020-01-08 00:15:00+00:00,0,1.2,0,-5.8
2020-01-08 00:30:00+00:00,0,1.2,0,-6.45
2020-01-08 00:45:00+00:00,0,1.6,0,-6.3
2020-01-08 01:00:00+00:00,0,1.25,0,-6.4
2020-01-08 01:15:00+00:00,0,1.5,0,-6.3
2020-01-08 01:30:00+00:00,0,1.45,0,-6.2
2020-01-08 01:45:00+00:00,0,1.6,0,-6.5
2020-01-08 02:00:00+00:00,0,1.7,0,-6.15
2020-01-08 02:15:00+00:00,0,1.3,0,-6.2
2020-01-08 02:30:00+00:00,0,1.3,0,-6.45
2020-01-08 02:45:00+00:00,0,0.8,0,-6.5
2020-01-08 03:00:00+00:00,0,1.1,0,-7.1
2020-01-08 03:15:00+00:00,0,1.6,0,-6.7
2020-01-08 03:30:00+00:00,0,1.35,0,-6.65
2020-01-08 03:45:00+00:00,0,0.6,0,-7.1
2020-01-08 04:00:00+00:00,0,0.7,0,-7.85
2020-01-08 04:15:00+00:00,0,1.2,0,-7.9
2020-01-08 04:30:00+00:00,0,1.4,0,-7.45
2020-01-08 04:45:00+00:00,0,1.8,0,-7.3
2020-01-08 05:00:00+00:00,0,1.75,0,-7.35
2020-01-08 05:15:00+00:00,0,1.2,0,-7.6
2020-01-08 05:30:00+00:00,0,0.6,0,-7.85
2020-01-08 05:45:00+00:00,0,0.9,0,-8.1
2020-01-08 06:00:00+00:00,0,0.9,0,-7.8
2020-01-08 06:15:00+00:00,0,1.2,0,-8
2020-01-08 06:30:00+00:00,0.5,1.3,0,-7.9
2020-01-08 06:45:00+00:00,4,1.2,0,-7.7
2020-01-08 07:00:00+00:00,15,1.15,0,-7.65
2020-01-08 07:15:00+00:00,35,1.4,0,-7.4
2020-01-08 07:30:00+00:00,61,1.3,0,-6.95
2020-01-08 07:45:00+00:00,90,0.9,0,-6.4
2020-01-08 08:00:00+00:00,121,0.7,0,-6.05
2020-01-08 08:15:00+00:00,152,0.7,0,-5
2020-01-08 08:30:00+00:00,183,0.45,0,-4.15
2020-01-08 08:45:00+00:00,212,0.9,0,-3.9
2020-01-08 09:00:00+00:00,237.5,1,0,-3.5
2020-01-08 09:15:00+00:00,263,0.9,0,-3.1
2020-01-08 09:30:00+00:00,285,1.2,0,-1.85
2020-01-08 09:45:00+00:00,307,1.2,0,-1.2
2020-01-08 10:00:00+00:00,323.5,1.1,0,-0.45
2020-01-08 10:15:00+00:00,335,1,0,-0.3
2020-01-08 10:30:00+00:00,345.5,0.75,0,0.05
2020-01-08 10:45:00+00:00,352,0.7,0,0.6
2020-01-08 11:00:00+00:00,354.5,0.8,0,1.1
2020-01-08 11:15:00+00:00,360,1.1,0,1.7
2020-01-08 11:30:00+00:00,355.5,1.55,0,1.95
2020-01-08 11:45:00+00:00,348,1.3,0,2.6
2020-01-08 12:00:00+00:00,340,1.35,0,2.95
2020-01-08 12:15:00+00:00,327,1.5,0,2.9
2020-01-08 12:30:00+00:00,312,1.35,0,3.15
2020-01-08 12:45:00+00:00,295,1.4,0,3.4
2020-01-08 13:00:00+00:00,273,1.25,0,3.7
2020-01-08 13:15:00+00:00,249,0.8,0,3.8
2020-01-08 13:30:00+00:00,223.5,0.45,0,4.2
2020-01-08 13:45:00+00:00,196,0.8,0,4.5
2020-01-08 14:00:00+00:00,166.5,0.55,0,5
2020-01-08 14:15:00+00:00,134,1.5,0,4.2
2020-01-08 14:30:00+00:00,101,2.65,0,3.25
2020-01-08 14:45:00+00:00,69,1.7,0,2.3
2020-01-08 15:00:00+00:00,37,1.35,0,1.9
2020-01-08 15:15:00+00:00,13,1.2,0,1.1
2020-01-08 15:30:00+00:00,5,0.9,0,0.7
2020-01-08 15:45:00+00:00,2,1.3,0,0.5
2020-01-08 16:00:00+00:00,0,1.3,0,0.1
2020-01-08 16:15:00+00:00,0,1.1,0,-0.2
2020-01-08 16:30:00+00:00,0,1.4,0,-0.5
2020-01-08 16:45:00+00:00,0,1.5,0,-0.5
2020-01-08 17:00:00+00:00,0,0.75,0,-0.2
2020-01-08 17:15:00+00:00,0,0.8,0,-0.4
2020-01-08 17:30:00+00:00,0,0.55,0,-0.5
2020-01-08 17:45:00+00:00,0,1.4,0,-0.5
2020-01-08 18:00:00+00:00,0,0.9,0,-0.35
2020-01-08 18:15:00+00:00,0,1.2,0,-0.2
2020-01-08 18:30:00+00:00,0,0.9,0,-0.25
2020-01-08 18:45:00+00:00,0,1.3,0,-0.4
2020-01-08 19:00:00+00:00,0,1,0,-0.7
2020-01-08 19:15:00+00:00,0,1.5,0,-1.5
2020-01-08 19:30:00+00:00,0,0.9,0,-1.4
2020-01-08 19:45:00+00:00,0,0.7,0,-1.4
2020-01-08 20:00:00+00:00,0,1.35,0,-1.25
2020-01-08 20:15:00+00:00,0,1,0,-0.9
2020-01-08 20:30:00+00:00,0,0.6,0,-0.7
2020-01-08 20:45:00+00:00,0,0.4,0,-0.7
2020-01-08 21:00:00+00:00,0,0.65,0,-0.85
2020-01-08 21:15:00+00:00,0,1.2,0,-0.9
2020-01-08 21:30:00+00:00,0,0.65,0,-0.65
2020-01-08 21:45:00+00:00,0,0.5,0,-0.5
2020-01-08 22:00:00+00:00,0,0.55,0,-0.7
2020-01-08 22:15:00+00:00,0,0.9,0,-0.8
2020-01-08 22:30:00+00:00,0,0.7,0,-0.7
2020-01-08 22:45:00+00:00,0,0.6,0,-0.8
2020-01-08 23:00:00+00:00,0,0.4,0,-1.1
2020-01-08 23:15:00+00:00,0,0.6,0,-1.1
2020-01-08 23:30:00+00:00,0,0.75,0,-1.05
2020-01-08 23:45:00+00:00,0,0.9,0,-1
2020-01-09 00:00:00+00:00,0,0.65,0,-1.05
2020-01-09 00:15:00+00:00,0,0.4,0,-1.1
2020-01-09 00:30:00+00:00,0,0.55,0,-1
2020-01-09 00:45:00+00:00,0,0.8,0,-1
2020-01-09 01:00:00+00:00,0,0.7,0,-1.3
2020-01-09 01:15:00+00:00,0,0.7,0,-1.4
2020-01-09 01:30:00+00:00,0,0.7,0,-1.55
2020-01-09 01:45:00+00:00,0,0.6,0,-1.3
2020-01-09 02:00:00+00:00,0,0.85,0,-1
2020-01-09 02:15:00+00:00,0,0.9,0,-0.8
2020-01-09 02:30:00+00:00,0,0.9,0,-0.65
2020-01-09 02:45:00+00:00,0,0.8,0,-0.5
2020-01-09 03:00:00+00:00,0,0.7,0,-0.45
2020-01-09 03:15:00+00:00,0,0.6,0,-0.4
2020-01-09 03:30:00+00:00,0,0.4,0,-0.35
2020-01-09 03:45:00+00:00,0,0.6,0,-0.5
2020-01-09 04:00:00+00:00,0,0.4,0,-0.5
2020-01-09 04:15:00+00:00,0,0.7,0,-0.5
2020-01-09 04:30:00+00:00,0,0.55,0,-0.4
2020-01-09 04:45:00+00:00,0,0.9,0,-0.3
2020-01-09 05:00:00+00:00,0,0.9,0,-0.35
2020-01-09 05:15:00+00:00,0,1.3,0,-0.3
2020-01-09 05:30:00+00:00,0,1.25,0,-0.2
2020-01-09 05:45:00+00:00,0,1,0,-0.2
2020-01-09 06:00:00+00:00,0,1.05,0,-0.35
2020-01-09 06:15:00+00:00,0,0.9,0,-0.9
2020-01-09 06:30:00+00:00,1.5,0.95,0,-1
2020-01-09 06:45:00+00:00,5,0.8,0,-0.9
2020-01-09 07:00:00+00:00,13,0.45,0,-0.5
2020-01-09 07:15:00+00:00,32,0.5,0,-0.1
2020-01-09 07:30:00+00:00,59,0.8,0,0.45
2020-01-09 07:45:00+00:00,71,0.7,0,0.7
2020-01-09 08:00:00+00:00,58.5,0.75,0,0.15
2020-01-09 08:15:00+00:00,153,1.3,0,0.7
2020-01-09 08:30:00+00:00,169,1.6,0,1.15
2020-01-09 08:45:00+00:00,203,1.7,0,1.6
2020-01-09 09:00:00+00:00,228.5,1.2,0,2.15
2020-01-09 09:15:00+00:00,258,1,0,3.1
2020-01-09 09:30:00+00:00,278,1.05,0,3.7
2020-01-09 09:45:00+00:00,268,1.3,0,4.2
2020-01-09 10:00:00+00:00,330.5,1.1,0,4.35
2020-01-09 10:15:00+00:00,299,1.2,0,5.4
2020-01-09 10:30:00+00:00,296.5,1.2,0,5.35
2020-01-09 10:45:00+00:00,291,0.9,0,5.6
2020-01-09 11:00:00+00:00,328.5,0.65,0,6.1
2020-01-09 11:15:00+00:00,319,1.3,0,6.2
2020-01-09 11:30:00+00:00,325.5,1.05,0,6.55
2020-01-09 11:45:00+00:00,305,0.9,0,6.6
2020-01-09 12:00:00+00:00,294,0.85,0,6.75
2020-01-09 12:15:00+00:00,250,1,0,7
2020-01-09 12:30:00+00:00,283.5,0.85,0,7.3
2020-01-09 12:45:00+00:00,279,0.9,0,7.5
2020-01-09 13:00:00+00:00,283.5,0.85,0,7.9
2020-01-09 13:15:00+00:00,266,0.9,0,8.1
2020-01-09 13:30:00+00:00,227,1.55,0,8.05
2020-01-09 13:45:00+00:00,201,1.7,0,8.1
2020-01-09 14:00:00+00:00,171,1.9,0,7.85
2020-01-09 14:15:00+00:00,143,2.3,0,7.3
2020-01-09 14:30:00+00:00,107.5,1.95,0,6.95
2020-01-09 14:45:00+00:00,79,1.8,0,6.3
2020-01-09 15:00:00+00:00,41.5,1.6,0,5.7
2020-01-09 15:15:00+00:00,16,1,0,4.9
2020-01-09 15:30:00+00:00,7,0.9,0,3.95
2020-01-09 15:45:00+00:00,3,0.9,0,3.6
2020-01-09 16:00:00+00:00,0.5,1,0,3.25
2020-01-09 16:15:00+00:00,0,0.9,0,2.6
2020-01-09 16:30:00+00:00,0,1.05,0,2
2020-01-09 16:45:00+00:00,0,0.9,0,1.7
2020-01-09 17:00:00+00:00,0,1.15,0,1.2
2020-01-09 17:15:00+00:00,0,1.2,0,1.1
2020-01-09 17:30:00+00:00,0,1.55,0,1.3
2020-01-09 17:45:00+00:00,0,1,0,1.1
2020-01-09 18:00:00+00:00,0,1.25,0,0.85
2020-01-09 18:15:00+00:00,0,1.3,0,0.2
2020-01-09 18:30:00+00:00,0,1.3,0,0
2020-01-09 18:45:00+00:00,0,1.9,0,0.3
2020-01-09 19:00:00+00:00,0,1.45,0,0
2020-01-09 19:15:00+00:00,0,1.3,0,-0.2
2020-01-09 19:30:00+00:00,0,1.35,0,-0.3
2020-01-09 19:45:00+00:00,0,1.2,0,-0.5
2020-01-09 20:00:00+00:00,0,1.1,0,-0.55
2020-01-09 20:15:00+00:00,0,0.9,0,-0.6
2020-01-09 20:30:00+00:00,0,1.45,0,-0.75
2020-01-09 20:45:00+00:00,0,1.6,0,-0.7
2020-01-09 21:00:00+00:00,0,1.4,0,-1.15
2020-01-09 21:15:00+00:00,0,1.3,0,-1.2
2020-01-09 21:30:00+00:00,0,1.1,0,-1.35
2020-01-09 21:45:00+00:00,0,1.4,0,-1.7
2020-01-09 22:00:00+00:00,0,1.25,0,-1.65
2020-01-09 22:15:00+00:00,0,1,0,-1.5
2020-01-09 22:30:00+00:00,0,1.1,0,-1.8
2020-01-09 22:45:00+00:00,0,0.9,0,-2.1
2020-01-09 23:00:00+00:00,0,1,0,-2.2
2020-01-09 23:15:00+00:00,0,1.3,0,-2.3
2020-01-09 23:30:00+00:00,0,1.3,0,-2.2
2020-01-09 23:45:00+00:00,0,1.2,0,-2.5
2020-01-10 00:00:00+00:00,0,0.9,0,-2.8
2020-01-10 00:15:00+00:00,0,1,0,-2.8
2020-01-10 00:30:00+00:00,0,0.65,0,-3.15
2020-01-10 00:45:00+00:00,0,0.7,0,-3.6
2020-01-10 01:00:00+00:00,0,0.95,0,-3.6
2020-01-10 01:15:00+00:00,0,1.1,0,-3.4
2020-01-10 01:30:00+00:00,0,1.35,0,-3.45
2020-01-10 01:45:00+00:00,0,1.2,0,-3.8
2020-01-10 02:00:00+00:00,0,1,0,-3.7
2020-01-10 02:15:00+00:00,0,1.1,0,-4.2
2020-01-10 02:30:00+00:00,0,1.2,0,-4
2020-01-10 02:45:00+00:00,0,1.3,0,-4.7
2020-01-10 03:00:00+00:00,0,1.15,0,-4.1
2020-01-10 03:15:00+00:00,0,1.7,0,-4
2020-01-10 03:30:00+00:00,0,1.15,0,-4.05
2020-01-10 03:45:00+00:00,0,1,0,-4
2020-01-10 04:00:00+00:00,0,1.05,0,-4.3
2020-01-10 04:15:00+00:00,0,0.9,0,-4.7
2020-01-10 04:30:00+00:00,0,0.95,0,-4.7
2020-01-10 04:45:00+00:00,0,1.1,0,-5.1
2020-01-10 05:00:00+00:00,0,1.5,0,-4.85
2020-01-10 05:15:00+00:00,0,1.4,0,-4.3
2020-01-10 05:30:00+00:00,0,1.2,0,-4.6
2020-01-10 05:45:00+00:00,0,0.8,0,-4.8
2020-01-10 06:00:00+00:00,0,0.8,0,-5.25
2020-01-10 06:15:00+00:00,0,1.7,0,-4.9
2020-01-10 06:30:00+00:00,0.5,0.7,0,-5.35
2020-01-10 06:45:00+00:00,4,1.3,0,-5.3
2020-01-10 07:00:00+00:00,16,1.5,0,-4.75
2020-01-10 07:15:00+00:00,24,1.3,0,-4.7
2020-01-10 07:30:00+00:00,24.5,0.85,0,-4.3
2020-01-10 07:45:00+00:00,39,0.6,0,-4.3
2020-01-10 08:00:00+00:00,92,1,0,-3.9
2020-01-10 08:15:00+00:00,148,0.9,0,-3.3
2020-01-10 08:30:00+00:00,194.5,0.9,0,-2.55
2020-01-10 08:45:00+00:00,222,0.8,0,-1.4
2020-01-10 09:00:00+00:00,248.5,0.5,0,-0.7
2020-01-10 09:15:00+00:00,273,1.1,0,0.4
2020-01-10 09:30:00+00:00,295,0.8,0,1.4
2020-01-10 09:45:00+00:00,315,1,0,1.6
2020-01-10 10:00:00+00:00,331.5,2,0,1.85
2020-01-10 10:15:00+00:00,344,2,0,2.4
2020-01-10 10:30:00+00:00,352,1.85,0,2.45
2020-01-10 10:45:00+00:00,359,1.4,0,2.8
2020-01-10 11:00:00+00:00,361,1.9,0,3.4
2020-01-10 11:15:00+00:00,359,2.2,0,3.7
2020-01-10 11:30:00+00:00,355,2,0,4.15
2020-01-10 11:45:00+00:00,350,2,0,4.4
2020-01-10 12:00:00+00:00,340.5,2.55,0,4.8
2020-01-10 12:15:00+00:00,330,2.5,0,5
2020-01-10 12:30:00+00:00,316,2.75,0,5.3
2020-01-10 12:45:00+00:00,299,1.7,0,5.5
2020-01-10 13:00:00+00:00,278.5,1.35,0,5.8
2020-01-10 13:15:00+00:00,255,1.7,0,6
2020-01-10 13:30:00+00:00,229,1.35,0,6.2
2020-01-10 13:45:00+00:00,199,1.5,0,6.4
2020-01-10 14:00:00+00:00,169,1.85,0,6.15
2020-01-10 14:15:00+00:00,139,2.3,0,5.8
2020-01-10 14:30:00+00:00,106.5,2.85,0,5.35
2020-01-10 14:45:00+00:00,76,1.8,0,5
2020-01-10 15:00:00+00:00,40.5,1.4,0,3.8
2020-01-10 15:15:00+00:00,12,0.9,0,3.3
2020-01-10 15:30:00+00:00,5.5,0.6,0,3.05
2020-01-10 15:45:00+00:00,1,0.7,0,2.6
2020-01-10 16:00:00+00:00,0,1,0,2
2020-01-10 16:15:00+00:00,0,1.2,0,1.5
2020-01-10 16:30:00+00:00,0,1.35,0,1.4
2020-01-10 16:45:00+00:00,0,1.5,0,1.1
2020-01-10 17:00:00+00:00,0,1.45,0,0.65
2020-01-10 17:15:00+00:00,0,1.6,0,0.2
2020-01-10 17:30:00+00:00,0,1.3,0,-0.15
2020-01-10 17:45:00+00:00,0,1,0,-0.8
2020-01-10 18:00:00+00:00,0,1.3,0,-1.15
2020-01-10 18:15:00+00:00,0,1.8,0,-0.9
2020-01-10 18:30:00+00:00,0,1.35,0,-0.85
2020-01-10 18:45:00+00:00,0,0.9,0,-1.1
2020-01-10 19:00:00+00:00,0,1.2,0,-1.5
